tweet,username,creation date
@finishline97 @Meg_mcstay @tayallard Thanks for the reminder! Protesting is not accessible for many people who will be the most impacted by climate change. Our voices have been ringing yet not much has changed &amp; our leaders are short of revolutionary. I hope they cite more sustainable !!alternatives!! next video,the devil herself,2019-10-01 17:41:22
Is red meat bad for you? Climate change sure is. https://t.co/RYHYLeZ9WR via @grist,terry vee,2019-10-01 17:41:22
"@ohboywhatashot Only once the regular people are starving, sitting around in A/C-less “little houses,” eating lentils, riding bicycles, etc., will the steak-eating, luxury jet-owning, mansion-dwelling elites be satisfied that they have properly addressed climate change.",Shall not be Infringed,2019-10-01 17:41:22
No offense but I kinda hate how rich and famous celebrities never do anything and only talk about how WE need to end climate change by adjusting our lifestyles as if they aren’t the millionaires that just a fraction of their income going toward ANYTHING could help a lot 😭,savannah,2019-10-01 17:41:15
The couples rethinking kids because of climate change https://t.co/DUBen9jumb,EARTH AID,2019-10-01 17:41:13
"Here’s something else to do for #InternationalCoffeeDay: 
✅supports women 
✅supports coffee farmers
✅combats climate change 

#reforestation + grassroots development = a good use of your coffee money today! https://t.co/aYJUJyEirj",Fair World Project,2019-10-01 17:41:11
"@PrisonPlanet Thats why they put these arbitrary deadlines on Climate Change that they always push off at their own convenience. It needs to be urgent, you have to give them power NOW or you'll be sorry...or dead.",Minor7Flat5,2019-10-01 17:41:10
"@eiffeltyler @GiGiHadid OMG!!!
A trivial thing happened in the trivial world of fashion while in the real world stuff like climate change, defending democracy in Hong King &amp; Brexit are happening...",nin,2019-10-01 17:41:09
"@SylviaD32911201 @KevinEdge2 And Obama and DiCaprio buying ocean front property?  The Elites know that Climate Change is a scam foisted on ignorant, incompetent governments by the United Nations to collect taxes.",Mr. Stevyrino,2019-10-01 17:41:06
"The ""Climate Change"" Elephant in the Room: Overpopulation https://t.co/Jun18oHMWW",TJ TIMBERLAKE,2019-10-01 17:41:02
"Would love to be more positive about @ManCityCouncil efforts on Carbon and Climate Change. 2038 is too long to wait. But bigger obstacle to enthusiasm is #awful decisions on road schemes, car priority, filthy cars and air quality, and car parking. 

Must do better. House on fire. https://t.co/1bqdsy7TyA",ChrispLOL2,2019-10-01 17:41:02
My teacher told me that global warming isn’t real and that the climate changes everyday and we humans aren’t killing the earth and everything is fine. Lmao is it crack that you’re smoking sir.,A&W🍻,2019-10-01 17:41:01
@IlhanMN No Climate does change. But you blaming it on humans carbon footprint is the big fat lie.,John,2019-10-01 17:40:58
@DalbidEU It makes no difference. Climate change is about to finish us off anyway.,bazz cargo,2019-10-01 17:40:57
people who joke about climate change aren’t educated enough to understand that it’s a serious problem.,minnie bhullar.,2019-10-01 17:40:57
Omg i found the dumbest person on Twitter i been on this app for 8 years since 6th grade.. HOW ARE U THIS DUMB?BAHAHAHAH the world doesnt end bc of climate change dumbass. CLIMATE SIMPLY CHANGES. adapt n survive or say wassup to natural selection for me IMBECILE https://t.co/Y3Zr0Rsde1,Brian B,2019-10-01 17:40:55
"@Skywalker_001 @toxicpath @sisboombahbah Actually, anti vaxx folks are a good combo of both left and right. Denying that humans are dimorphic is a leftist thing just as denying the earth is round or that climate change doesn’t exist is far right nonsense.",Gaia Hypothesis,2019-10-01 17:40:50
Pretty sure global warming not going away lol https://t.co/BKt5iJcipe,Domo G,2019-10-01 17:40:50
"@MwapeMwila I also don't get it at times always going through same problems instead of finding better solution,we all that there is climate change.",ngandwe mwelwa,2019-10-01 17:40:48
Geoengineering: Sci-fi ways scientists could mimic volcanic eruptions to help avert climate disaster | The Independent https://t.co/9SHQBrxmQZ,Cheryl Amber Dotson,2019-10-01 17:40:48
"IAM Platform Curated Tweet:

Climate change threatens to reverse recent progress in educating girls 

https://t.co/bJsHp480DV https://t.co/MsUPFwvNR4",IAM Platform,2019-10-01 17:40:45
"I love how a show about an affair turned into a show about murder mysteries, futurism, global warming and eventual mass destruction. Joanie's storyline is very much my shit. #TheAffair",K. 🎃,2019-10-01 17:40:44
"John Redwood exposes climate change lunacy.

https://t.co/d1LFQSFEK9",DonKeiller,2019-10-01 17:40:43
"So can somebody tell me why that little climate change girl is famous? Literally the only thing I have heard her do is get in front of a mic and literally cry about climate issues. If I have a young kid who can cry even harder about these issues, can he be famous too?",chiefstalk,2019-10-01 17:40:41
No matter who ur favorite artist is they’re not trying to save u or themselves from climate change so basically the human race can go extinct over greed,lolaz,2019-10-01 17:40:38
@IlhanMN Denying that the sun will eventually burn out one day does not mean that all life will still exist!! It’s inevitable!! Stop the BS climate change nonsense!,🦌Grumpy Old Bobcat🦃,2019-10-01 17:40:38
"Today in No Limits, students discussed local issues that they feel need to be spoken about more. Topics included knife crime, gangs, fly tipping and climate change. Inspirational speeches from many! #NoLimits #StopKnifeCrime #localcommunity https://t.co/aiHGaeF75f",Park Academy West London,2019-10-01 17:40:36
"I love when people are like ""oh climate change is bad? What about all these other bad things in the world?"" as if cutting down on bad shit isn't a good thing regardless???",danielle,2019-10-01 17:40:35
Climate Change and Glen Falloch (4) - hydro failures and their impact https://t.co/2489EBeFKR,Ken McNaughton🏴󠁧󠁢󠁳󠁣󠁴󠁿,2019-10-01 17:40:35
"This is terrible btw, thats a ton of farmland that got a ton of early snow because of climate change",Phazius,2019-10-01 17:40:32
It takes all of us to fight climate change. We are all responsible. https://t.co/XRkTZ7Aah5,Akhona Xotyeni👑,2019-10-01 17:40:29
So tired of hearing about climate change and global warming. WE LIVE IN NC!!!!! The weather is ALWAYS back and forth and some years the heat last longer than others please shut up,mamacita🤩,2019-10-01 17:40:28
@iankpurnell global warming at it's finest,leslie 🌼,2019-10-01 17:40:14
"There are so many things you can do to help create a better future. 
We hope to be one of many solutions. 
https://t.co/6TWp6e35uj",Abaca Games,2019-10-01 17:40:09
"while the fossil-fuel friendly Trump administration is still in power—and to never apologize for supporting burning coal, oil or gas. https://t.co/zzklzODGR2",rose_blossom,2019-10-01 17:40:09
my 12 year old sister is trying to convince me that climate change ISNT real,📎🎃,2019-10-01 17:40:05
@GretaThunberg Cell phones are the worst things that store wasted junk and effect climate change.  How are you communicating right now?,rick mcaulay,2019-10-01 17:40:04
"We literally have kids in cages, young folks marching for climate change and fighting for gun laws to be changed PLUS corrupt ass governments ruining people's lives.  People trying to hold on to hope for their futures...",Namu💜TiSh💜 BTSpop,2019-10-01 17:39:53
"The Climate Crisis is Global, but These 6 Places Face the Most Severe Consequences - TIME https://t.co/e1HQ5gZHAe via @GoogleNews",Rethink Our Future,2019-10-01 17:39:52
"Professor Michael Taylor, University of the West Indies, speaking at #GFRAS2019 on the challenges posed by climate change for agriculture and for extension @AgReach https://t.co/k40ljL2tqK",Paul McNamara,2019-10-01 17:39:50
"just as Coal is defending itself against climate change
just as power industry has renewable power to contend with
the Central bank system has crypto-currency biting at its heels
vested interests are struggling
political structures are tearing https://t.co/ivMMd2oiw8",scarletkiwi,2019-10-01 17:39:47
Lessons in strategy and tactics. Learn from the kids! https://t.co/VO0CdoVlfQ,Mathew Paust,2019-10-01 17:39:47
#ClimateChange Will Create 1.5 Billion #Migrants by 2050 and We Have No Idea Where They'll Go https://t.co/cevIRnvL72 via @viceuk #climate #ClimateCrisis #environment #HumanRightsViolations #HumanRights #migration #refugees,Nyx Andrew Isidora Bean 🇪🇺,2019-10-01 17:39:45
An idea: what if everyone protesting about climate change planted a tree ?,@AbiBinit,2019-10-01 17:39:41
This piece highlights @planetlabs partnership announced last week at the @UNClimateSummit w/ #BloombergPhilanthropies and the @CAgovernor State of California to use #satellitedata to track #GreenhouseGasEmissions and inform and accelerate #climateaction. https://t.co/D52usFWZIe,Agnieszka Lukaszczyk,2019-10-01 17:39:38
"#MN101 vote blue to vote out a corporate-sponsored, climate-change denier, misogynist. Let @danielfeehan as your rep work for YOU, not corporations. https://t.co/JPkzU8hf93",JTBents,2019-10-01 17:39:37
How to talk to your kids about climate change - PBS NewsHour https://t.co/LwJnZWOAlZ via @GoogleNews,Rethink Our Future,2019-10-01 17:39:37
"Wow, @GretaThunberg isn’t alone! These kids are 13 and having a self-regulated, evidence-based discussion about climate change and plastics, using #Parlay. Thank you @burnsiewoj for sharing!

Student-driven learning at its best. https://t.co/RdFuPh1hWh
.
#climatechange #edtech https://t.co/azHapQwCQK",Parlay Ideas,2019-10-01 17:39:37
"No it does NOT MAKE SENSE. A DEMOCRACY IS COLLAPSING!! Our climate change will be Putin...

Think on that.... https://t.co/UnTHEamoh3",The Eclectic Experience,2019-10-01 17:39:36
"@HowardStern I love your show, but at times I find you under educated. Your views on climate change are skewed. Scientists have admitted that while climate change is real, it is a natural cycle that has happened many times before in history. Human contribution is negligible.",Marc andre,2019-10-01 17:39:32
At this point I don’t need to hear ANYONES opinion on climate change it’s far too late,Ray Ray,2019-10-01 17:39:30
"Giant iceberg the size of Sydney breaks away in Antarctica - but not due to climate change | Climate News | Sky News https://t.co/tSRxmuTT86 
Well done Jaafar...!",Khaireen Ellyna,2019-10-01 17:39:29
My 57 year-old dad got inspired by @GretaThunberg and her fight for saving the planet from global warming and made this artwork. It pretty much sums up the perpetual fact if we don't get into the action now there will be no mother earth nor her beautiful creatures #climatestrike https://t.co/aGPydRxDyW,Beste 👽,2019-10-01 17:39:29
it is the top 1 perecent that contribute MOST to climate change. The only way to combat climate change is if we change the narrative and push for rich elites to take accountability for their actions rather than making this an indivisible argument https://t.co/d93zgAgK1x,Olivia Rose,2019-10-01 17:39:26
"@Gary22k @RenaldoGouws @mynameisjerm They won't. They retort that Greta isn't a scientist, yet ignore that the vast majority of climate scientist who agree that climate change is real and is caused by humans.",Concrete!,2019-10-01 17:39:25
wore a sweater cuz its october but its 29C out so time 2 die ig thnks global warming,🎃spooky kai🎃,2019-10-01 17:39:24
"@WaxPringle @PrisonPlanet I am content with your own ignorance.

The Earth has had climate change for 4.5 Billions years by Sun, Moon, Cosmic Energies &amp; largest gas on Earth water vaper. But if you want to believe world is dying by humanity influence. 

Sure, YOU quit your electricity, meat, cars, etc.",Jeff Lee,2019-10-01 17:39:24
"Not really that odd. It always snows in late may or early June in Denver, but it's only now a huge deal and absolutely caused by climate change, even though it's pretty normal seasonal fluctuation. https://t.co/UHasnVLcvy",👽Marita C👽,2019-10-01 17:39:18
Arizona already spends millions of dollars a year to truck in water for wildlife during drought. Climate change and the border wall are only going to make things worse. https://t.co/J9zkNrFQux,The Revelator,2019-10-01 17:39:18
Any #elxn43 climate plan must address external issues. The earth has 1 atmosphere that is beyond borders &amp;  economies.  Canada's influence &amp; support 4 change by the biggest polluters is arguably more important than the unilateral actions of Canada. Eliminate coal exports perhaps? https://t.co/r1ZbMMHHxG,Free Canadian Man,2019-10-01 17:39:12
"@FrancisL1 @PolicyReviewEU @PickardJE not what it says here: ""The company has also donated to defence secretary Penny Mordaunt, a relative of Bristol Port chairman, Terence Mordaunt."" https://t.co/9qQL5Hk2iX",Eric Harding,2019-10-01 17:39:12
I hope global warming is still in effect so it can be hot on Halloween 😂😂,fat mama 🇵🇦,2019-10-01 17:39:11
Climate Change Will Create 1.5 Billion Migrants by 2050 and We Have No Idea Where They'll Go https://t.co/bp5pVkTngp via @viceuk,Fergie Meek,2019-10-01 17:39:08
@craigmorley you’ve made the press! Is climate change denial approved Tory party doctrine? https://t.co/UwXN1vUdtS,Nick E,2019-10-01 17:39:07
"ICYMI: Replay of the Hannon Armstrong segment from ""EARTH"" with John Holden that originally aired Sept. 29 on @FoxBusiness. Watch the full clip below to learn how we are investing in climate change solutions. https://t.co/lTI8xaKREp  #ESG #sustainableinvesting #climatechange",Hannon Armstrong,2019-10-01 17:39:06
"Excellent, thank you. For any of you that have never heard of Dr Tim Ball this is an hour long video well worth the time IMO. He talks climate change, Redistribution of wealth,  greed and Power. He's also the gentleman that won against the hockey stick Mann. https://t.co/NjkK8kXOBm",Ms. Donna,2019-10-01 17:39:04
Global warming got them postponed https://t.co/kTcz8yqzRJ,Litachi Uchiha,2019-10-01 17:38:55
Happy to support the initiative from @TLabEarth pleading with UK University bosses to show more leadership and provide a clearer voice in addressing climate change. At the moment I don't think we are doing that. We've left it to our school children. https://t.co/GMfieQebji,Andrew Thomas,2019-10-01 17:38:54
"""Every tree is a soldier, in the battle against climate change""",Rizki,2019-10-01 17:38:54
@IlhanMN And clever twitter posts don’t make anthropogenic “climate change” real either.,Charles Mangerian,2019-10-01 17:38:54
@JamesHanson45 @TheGreenParty It is not clever to imply a rain storm indicates climate change when the climate change science says the change in the UK over the last third of a century is so tiny it is too small for the layman to notice.,Rolo Tamasi,2019-10-01 17:38:53
"@jcoulombe39 Muslims are pro-life, pro traditional family values, anti evolution, anti climate change belief (only Gods can kill planets), pro death penalty &amp; anti-pot so Republicans are basically.... Muslims? Apart from the beer, hot dogs, hamburgers, C &amp; W music &amp; Jack Daniels of course.",Paul Merrifield,2019-10-01 17:38:53
Humanity is a priority! https://t.co/GjqeLxa9xC,American Patriot Media,2019-10-01 17:38:51
"@CBCNews Climate Change CRISIS 

BUTT BUTT BUTT ... 

what about the 

COW FARTS 💨 

Nothing better than BEEF 🥩 https://t.co/FCD5SJLEm9",Liberty,2019-10-01 17:38:49
Farmers in the Netherlands protest against climate change measures https://t.co/dt07z3iUa1,Jeff Round Esq,2019-10-01 17:38:46
I love the people shitting on Billie Eilish and Woody Harrelson for speaking on climate change all because they have money. They didn't even mention money in the video. They literally just gave a couple ways to be more eco friendly.,Kupo 🤙,2019-10-01 17:38:45
Central Okanagan-Similkameen-Nicola candidates discuss climate change – Revelstoke Review https://t.co/TUTUyggPTT https://t.co/ZDpoyoQieu,Ubuntu.News,2019-10-01 17:38:44
@IlhanMN Man-made climate change is a hoax,"NO COLLUSION, NO OBSTRUCTION",2019-10-01 17:38:44
Vegan Well: The Great Global Warming Swindle - Full Documentary.. https://t.co/QW8N3h9uZi,Linda Copping,2019-10-01 17:38:43
Auroville youth show the way in addressing climate change challenges https://t.co/YsuGPbF65Z,ASHWANI KUMAR GOYAL,2019-10-01 17:38:40
"@nosliw_notsae doesnt make what happen? climate change? mr. wilson, what is your argument here. email me a thesis as soon as possible so that we can collaborate on this project. i want to know your thoughts.",grace de gruy,2019-10-01 17:38:39
This shit is seriously pissing me off. Stop going at people if they are trying to stop our world from dying. Yes they are rich but 2 people cannot change or stop climate change. It takes the world so get off your ass and help https://t.co/Kgc7U5v4Ot,Sarah Thomas,2019-10-01 17:38:35
"The Siberia situation is a driver for global climate change. Fortunately Siberian researchers get together to combine research capacities, intellectually and in other ways https://t.co/S8MNaSOcEb",Birgitta Evengard,2019-10-01 17:38:34
"@AndrewScheer @PierrePoilievre @ElizabethMay @350 @CBCSunday 1/4 @AndrewScheer's #NoClimatePlan=#FossilFailures  ""#Paediatricians &amp; #healthcare providers need 2 be aware of emerging infections, health conditions arising fr increased air pollution &amp; #MentalHealth effects related 2 natural disasters &amp; R2B anticipated"" https://t.co/2vwRyKuERy",Larry Pegg,2019-10-01 17:38:34
"@PrisonPlanet Spot On. I'm all for stopping pollution &amp; deforestation and looking at alternative energies. But if you think these Climate Change legislations are about anything other than the acquisition of power through public fear of an existential threat , you're mistaken.",Minor7Flat5,2019-10-01 17:38:19
Why Vladimir Putin Suddenly Believes in Global Warming https://t.co/drF3nlPLo9,WendyHill,2019-10-01 17:38:18
Today is #WorldVegetarianDay! Learn how you can fight climate change with food in our new blog on @chipublib  - https://t.co/BiIwFdJset #OBOC https://t.co/08CaZfWRBJ,onebookonechicago,2019-10-01 17:38:14
@KaitlynnFish @WHAS11 It’s called global warming you deplorables,Jennifer,2019-10-01 17:38:12
"Human civilization may end in 30 years thanks to climate change, according to new study https://t.co/i8qIF2foXZ",Bijou,2019-10-01 17:38:12
@RedDirtSport I can’t believe this bizarre notion of eating beef has anything to do with global warming has actually caught on. Gullible idiots out there.,capt danger,2019-10-01 17:38:11
@CNN Being president is a steep learning curve. Amazing he is doing such a good job except on climate change.,robspa2sta,2019-10-01 17:38:08
GlObAl WaRmInG 😤😤😤 https://t.co/1tlIRKlbvO,Jacob McClanahan,2019-10-01 17:38:07
Cow farts are not the cause of global warming. Just saying. Maybe we should look at underdeveloped countries that have little environmental regulation *cough* the entirety of asia https://t.co/9rnk53iw3d,Walt,2019-10-01 17:38:06
"@Metallica , @OzzyOsbourne &amp; more sign up for giant global poverty shows in 2020!!! 

The concerts to tackle extreme poverty and climate change will take place on five continents next year ❤❤❤

https://t.co/CLHDI37CRO https://t.co/qPzHzXdc1k",MTMNAE,2019-10-01 17:38:05
"@Mason89299749 @WrestleNews_ @GretaThunberg Maybe the people who commercialised the use of fossil fuels, plastic, and other activities that exacerbate the greenhouse effect and anthropogenic climate change",👽,2019-10-01 17:38:03
"@Tahira6247 Yeh main stream pe propaganda ha green capitalist ka climate change etc. To prevent third world from progressing towards industrialization. Takeh developing nations hmesha struggle kerty rehain or developed nations ko raw material provide kertay rehaein.
just an opinion.",@4rmdadeskovOZsamaa@,2019-10-01 17:38:02
"Climate Change Could Lead to More Conflict Between Species as They Adapt and Move, Increasing Extinctions: https://t.co/uAHcVb0Xso",Extinction Symbol,2019-10-01 17:37:59
"@Adharm_No_More @vegan_witch72 @Jack03226799 @GrahamCD62 @FrenchyPatriot @Reezyard @antimule @Paploo968 They're oddities yes, but they can happen, and have happened before. You keep moving the goal posts, it started with the world ending in a few years, now you're on environmental pollution, I imagine it is very polluted, but has little to do with climate change in itself.",Sensibilitless,2019-10-01 17:37:59
"When attachments to concepts like ‘economies of scale’ cause brains to shut down. 

Capital concentration is so bad for so many reasons. Not only bad for an economy that works for most people, but we simply must have a distributed, diverse food system to navigate climate change. https://t.co/BiUs09tpY1",Dr. Stephanie,2019-10-01 17:37:56
@CCbucko Did you notice the global warming definition youtube included above the title?,josh,2019-10-01 17:37:53
Idk... if we’re really worried about global warming maybe the polar bears can just come live at my work 🤷🏻‍♀️🥶 they’ll be fine here,kirstin,2019-10-01 17:37:46
Global warming is a scam and water is a renewable source.,ale,2019-10-01 17:37:45
Voting for climate change? Leading National Environmental Organizations Release Responses from Federal Parties on 10 Environmental Priority Questions https://t.co/yEiVbxE8Oa via @envirodefence #cdnpoli #abpoli #climate change,Pat Letizia,2019-10-01 17:37:43
"on one side we are mocking greta thunberg for her speech on climate change and on other side we are seeing one of our state almost 70% submerged under water, we will never learn, #BIHARfloods",Ankush Singh,2019-10-01 17:37:40
"Ecologist &amp; former MEP Lynn Boylan @LNBDublin joins @PaddyHolohanMMA  in the studio to talk about the environment, climate change &amp; her amazing work with families of the Stardust tragedy! Check out the full podcast: https://t.co/o2UrcxHG5z #NoShame #ClimateChange #Stardust https://t.co/qTb4LOjY8d",Paddy Holohan's No Shame Podcast,2019-10-01 17:37:40
"I recognize that global warming is bad. But if NYC wants to stay in the 70s until after my trip in 3 weeks, I’d be ok with it.",Andrea Marie,2019-10-01 17:37:37
Climate change hits every place differently. https://t.co/1cC4cyA3k1,DavidKM,2019-10-01 17:37:35
"NatGeoTravel ""“We can clearly see the reaction of the grapes to the rise in temperature.” https://t.co/RWulnDOw1g""",TravelUpon,2019-10-01 17:37:34
"Short video on global warming statistical deception. More than just marxist politics, it's about distracting humans from real dangers, taxing them to fund survival/totalitarian infrastructure for the elite, and pretext for alien intervention. 

https://t.co/rutRKi9sn3",Tom (montalk.net),2019-10-01 17:37:34
"@IlhanMN You saying that humans are the reason for climate change, doesn’t make it real either....",Buren,2019-10-01 17:37:30
i wonder if celebrities know how fucking stupid they look telling working class americans to solve climate change and then go get on their private jets and yachts and fuck up the environment more than the rest of us ever could,･*:.｡. liv .｡.:*･,2019-10-01 17:37:30
"@LarsLarsonShow Maybe if liars like #LarsLies weren't polluting minds students would:
A) recognize that there is climate change
B) wouldn't deny the value of vaccines
C) wouldn't think that there are pervs in pizza basements
D) or believe any number of the thousands of lies from dear dotard",Jackson_Jones,2019-10-01 17:37:29
"Still waiting for climate change policies that recognize overpopulation as a global problem and not just a ""3rd world problem"". #antinatalism #ClimateCrisis",Lara Antipova,2019-10-01 17:37:28
its 31 degrees celsius in canada...I see you global warming,Youssef Seddik,2019-10-01 17:37:25
@IlhanMN Climate change is natural and there is nothing we can do to stop it.,Ben Swanson,2019-10-01 17:37:24
"Dilemma. #PrinceHarry has stated he will have only two children as part of his policy of restraint as far as global warming etc is concerned.
He already has one child but how will he choose which one to keep if the next royal birth turns out to be twins?
Eenie-Meenie-Mynie-Mo!",John Tempest,2019-10-01 17:37:24
"'Underwater Forests' could be key to beating #ClimateChange says Sir David Attenborough

“Kelp forests can absorb &amp; lock up carbon just as effectively as woodland..We’re able to create this habitat on a scale that simply couldn’t be replicated on land""   https://t.co/BuVAoOEAdH",Prof Peter Strachan,2019-10-01 17:37:19
"@_L99minaty_ @stephroberts81 @smartsassylib @DanCrenshawTX 😳yellowvest, HONGKONG, pick a genocide there’s generally a socialist movement behind it. Even “global warming” is just really a socialist agenda to get control of world economies and sovereign country’s energy",RoyalDame,2019-10-01 17:37:15
"Someone really said, “if you believe in climate change, you’re a terrorist”🤔",🎡AstroJoey🎢,2019-10-01 17:37:14
Besides him there are a lot of other celebrities that could help out but majority have not. I hope things change. Animals &amp; People are losing their lives/homes because of the drastic climate change. Our children will not make it. Will we even make it? This is honestly scary.,anissa 🌧,2019-10-01 17:37:10
"im sure there probably aren't any, but if any of my followers are trump supporters, trump apologists, climate change deniers, or anything in that vein, unfollow me. i will not miss you. if you think you're an exception, you're not.",london,2019-10-01 17:37:10
"By 2060, Dallas can expect 100-degree temperatures 55 days a year, up from 15 days a year in the 1990s https://t.co/uFprzETHEM via @bopinion",DoubleDownNow!,2019-10-01 17:37:03
@RightOne40 @BreakingNLive Climate change affected her acting! https://t.co/nWBycA6rUp,Juanita Krisher,2019-10-01 17:37:01
@CocaCola We need action climate change,Cat Against the Machine,2019-10-01 17:37:01
"Climate change. The solution always just displaces the problem. 6 million hogs and 50 million chickens will still be raised, just somewhere else. Meanwhile tens of thousands of Dutch farmers will go broke.
Dutch tractor protest sparks 'worst rush hour' https://t.co/J0ZgGbsJdt",Lyle Benjamin,2019-10-01 17:37:00
"Billionaires literally be like omgggg climate change :/ wow ... 👀anyways
🌪🛩🚁🛥⛽️🚮",Natalie Braverman,2019-10-01 17:36:59
"We Global Now Boys
Forget Climate Change
We are on a Spy Chain Round Up
Drop what you are doing
Drop the media controllers
We may need Trump Tower Spy Prisons
On every Continent
We keep on locking up spies
the World is a Better Place
without them
Get those on top
with do ray me",airline music,2019-10-01 17:36:59
"This is why Cath Mckenna loses her job in 20 days.  Lying and spewing the ridiculous narrative just as she's told to do for the benefit of the globalist theives.
Her entire life as a 'politician' has been a sham.

Global Warming Fraud Exposed In Pictures
https://t.co/ffOurAqgzq",Albertarocks󠁣󠁡󠁡󠁢🇨🇦󠁣,2019-10-01 17:36:57
@kingkhristen The next time someone makes global warming hot takes a slap will be the first for me,JBLs Dragon,2019-10-01 17:36:56
@realjunzhang @DjangoSugarCat @AndyOstroy @realDonaldTrump @ING Wing nut. I don’t take orders from the likes of you and also... quit deflecting when you have no point by pulling topics out of your behind. I haven’t said anything about global warming. This thread is about the treasonous traitor in the White House. Try and follow #BenedictTrump,Mom Cullen,2019-10-01 17:36:55
@UmairNajeebKhan The ultimate weapon to bring about climate change.,SlamDunkinDoRUnuts?,2019-10-01 17:36:55
Today's the first day of Spooktober and I can't even wear my haunted cloak bc it's STILL 96° outside...😒 climate change smh,Ian McKnight,2019-10-01 17:36:55
and some of y’all don’t think climate change existS https://t.co/3B40w6LKtM,elena SEES CALUM IN 16 DAYS,2019-10-01 17:36:51
Fellows Lead Effort to Apply Machine Learning to Climate Change | Department of Energy https://t.co/825eCLjzvB #ai #ml #dl,AI News Feed,2019-10-01 17:36:50
"@TheSingleEye @hkpoliceforce You mental ? Whom are you Speaking do you know ? With just 7 Followers you are trying Global Leaders !!! Hk , HKSAR , Macao , Taiwan Part of China as per Asian Historical and Geographical Cultural Evidences ,  they all Depend on China in Climate Change , Economy nobody help.",lifevision,2019-10-01 17:36:50
90 degrees in October but global warming isn’t real https://t.co/kKyfv1EIAz,AccessForbidden🇪🇷,2019-10-01 17:36:50
@Sir_Fin Crazy people. Like how does wealth redistribution help climate change?,Come Home 🦁,2019-10-01 17:36:49
"Climate change is a deadly serious issue, we must ban straws and such.

Also: Anything I do that means reuing products and less consumption is not cool and makes me feel old and like my mother. https://t.co/QsacO8iOqh",terminus,2019-10-01 17:36:49
Always secretly hoping to meet @LeoDiCaprio in an airport &amp; bond over climate change 💚💙,loquita,2019-10-01 17:36:45
Jason Momoa Called Humanity A 'Disease' And Climate Change Deniers Are Pissed https://t.co/eMd8RuHMW8,Rhonda Haley McKinon,2019-10-01 17:36:42
@thehowie @LindseyGrahamSC @washingtonpost Please show proof of how he had diminished our standing in the world. I can show you clips of people in Hong Kong who don't think that.  It's almost as if Trump preached global warming theories &amp; then bought a $15 million seaside mansion.  How's that for your schism?,The Deplorable & Despicable Ninny,2019-10-01 17:36:40
"Mixing the old with the new to conserve the environment in Kenya. Read the article below to know how it can be done! 
Kenyan farmers mix tradition with tech to protect drying Mara River https://t.co/s2IO83kx01",The Samburu Project,2019-10-01 17:36:36
"This election day I won't be voting on behalf of myself and my needs/wants, as I have in the past.
This year I will be giving my vote to the candidate who will fight for the kids and their health, safety and climate change so they have a future.
#ElectionsCanada #cdnpoli",denise 🇨🇦,2019-10-01 17:36:35
"@StuMorrisonNZ @jamespeshaw Ues, never given any example of how they are dealing with so called climate change",Jc,2019-10-01 17:36:35
[PNAS] Elevated mutation and selection in wild emmer wheat in response to 28 years of global warming [Evolution] https://t.co/Oz5P66ENLh,plant_biology_nsp,2019-10-01 17:36:35
Afternoon Briefs: Judge refuses to step down from opioid litigation; BigLaw joins law profs in climate change fight https://t.co/frOECb61YV https://t.co/UvnQqLs3bj,Process Server Daily,2019-10-01 17:36:34
so you’re telling me that sunrise is at 7:30 but it’s still gonna be 90 degrees today? fucking climate change is a rip-off,cara,2019-10-01 17:36:34
Climate Change Hysteria is Morally Irresponsible - Convincing children they are about to go through an apocalypse when said apocalypse is not going to happen is a moral wrong https://t.co/gNR45xG15x,Hack,2019-10-01 17:36:32
retweet climate change speeches by environmental scientists not just random celebrities challenge,Livvy 🦇,2019-10-01 17:36:32
Blasphemy   👹 https://t.co/cBxagcEwMg,Sheila4Truth🇺🇸🤠❌,2019-10-01 17:36:31
This just in — #WarmingWorldDoc is screening at @GlobeDocs Film Festival! Such an honor to share the big screen with so many talented storytellers. https://t.co/NeCBm7u8Ra,Caitlin Healy,2019-10-01 17:36:26
Global warming data FAKED by government to fit climate change fictions https://t.co/OgHl9JW3jG,Al Lohn,2019-10-01 17:36:26
A pleasure talking to @biofilmjimmy this afternoon about Climate Change @SalisburyCC &amp; #Salisbury Area Board meeting on 4th November. Thanks for the inspiration. 😀👍,Salisbury Community Engagement Manager,2019-10-01 17:36:24
I would literally save the planet from climate change,jasi,2019-10-01 17:36:15
"Namely, the one where she has lived for decades, that ""alternative universe"" where she is the legitimate President of the U.S.---justice is slow, but it IS coming for @BillClinton @HillaryClinton and MANY other presently free FELONS in waiting @csthetruth 
https://t.co/y0y1fXu9iX",Charles Ortel,2019-10-01 17:36:14
"@IlhanMN @deafeningshrimp )        (           )      )
_(_____)____(_____(__(_
 \         Fabricating         /_
   \    climate change   /    |
     \         doesn’t        /___|
       \        make it      /
         \       more       /
           \_    real     _/",Jo Maro,2019-10-01 17:36:13
"climate change                          Orgy
                                 🤝
             everybody getting fucked",selfish💔,2019-10-01 17:36:13
@Rxry_x @TheHunnieBee1 Sweet mate 😍 i hope your campaign using your millions for the poor in Africa &amp; climate change is going well,SAS DiZ,2019-10-01 17:36:12
