keyword,tweet,username,creation date
Climate change,"yeah, get rid of one plane, that will solve climate change, get real https://t.co/0sw4pvAvxi",ayyy tony,2019-10-08 10:37:35
Climate change,"@androolloyd @therilesyouknow What actions by them, specifically, would get you to engage in discourse or action regarding climate change?",Dan Ashley,2019-10-08 10:37:33
Climate change,"I’ve just passed three guys smoking pot on @CrystalPalacePK but where are our Cops. Yes, they are arresting innocent climate change demonstrators.
The Country has gone f****** mad.",🕷Geoff🕷,2019-10-08 10:37:29
Climate change,"Climate change protests are expen$ive.
ExtinctionRebellion spending $1.2Million on 2-wk blockade in #London, 
stockpiled stages/sound systems in secret locations, 
has 'over 100 paid activists.'
*paid activists*
#UK #travel #travelTuesday
#TuesdayThoughts 
https://t.co/4zXI1s8y4a",Beverly A. Pekala,2019-10-08 10:37:29
Climate change,"“As the future of the industry, we need to take it upon ourselves to start our journey towards net zero now.” NFU #NextGeneration Forum chair @sjgadd highlights the valuable role young farmers play in achieving #netzero https://t.co/Zeww62gAVE #NFUCouncil https://t.co/ZSloQNksft",National Farmers' Union,2019-10-08 10:37:28
Climate change,"Moneybox Live tomorrow at 3pm-
Can My Money Help Fight Climate Change?
Ever been interested in carbon offsetting, divestment or impact investing? Get in touch- moneybox@bbc.co.uk
#ClimateChange",BBC Money Box,2019-10-08 10:37:26
Climate change,Chemistry Expert: Carbon Dioxide can't cause Global Warming | PSI Intl https://t.co/L5qBTqcnql,Dan Hanewich,2019-10-08 10:37:16
Climate change,Over 300 arrests as London climate-change activists vow more protests  https://t.co/bXETpFMCC2,ZamanAlwsl,2019-10-08 10:37:12
Global warming,@SusanHarris80 Quite frankly I’d question anything the Viscount of Monckton asserts as truth and I’d challenge anyone to provide actual evidence that climate change isn’t influenced by anthropogenic means (peer reviewed). This YouTube clip shows nothing at all I’m afraid,neil,2019-10-08 10:37:09
Climate change,"me: speaking of climate change, whens richard rider gonna start thinkin about some UNDERWEAR change, am i right ladies?
me: shoots rider multiple times, reloads, shoots him again
me, looking to the audience, baffled: Who Killed Rider?",BT-lover666,2019-10-08 10:37:04
Global warming & Climate change,@ErinBurnett Most candidates agree that climate change is one of the most important issues of our lifetime. The past presidential debates have not reflected that sentiment. Please make it a central issue in the upcoming debate. #Climate2020 #DemDebate,Pierre Lamy,2019-10-08 10:37:03
Climate change,"Global warming indeed, not got a prediction right in 40 years ffs 

https://t.co/19RFi9pWY4",Tallpaul,2019-10-08 10:37:02
Climate change,"@scottberry912 @MarkLogieAuthor 😂 sheep. My dude, your time has come and gone, you're unable to base anything on facts only that back in your day they said things. Time has passed, the effects of climate change are obvious now. Go read an up to date book and stop relying on the media for your information.",JellyBaby,2019-10-08 10:37:01
Global warming,"@RFowler7596 @CarolineLucas @ExtinctionR Which industries do the scientists supporting the latest predictions belong to? We have a never ending supply of flip flopping from the U.N &amp; it's scientists on every level, creating fear &amp; upset around the globe, which make some people lots of money.
https://t.co/ezp0m8vTCT",NorthernGatherer,2019-10-08 10:37:00
Climate change,"@ThatTimWalker Yes, but this doesn't acknowledge that whether you or I buy a pair of jeans makes very little difference, and the most effective way of bringing about change is lobbying politicians. Which is what climate activists do. We need system change.",Victoria Thomas,2019-10-08 10:36:58
Climate change,"@nibbler11 @bryonypocock They want the UK government to nuke China and Germany to take out all those coal fired power stations? THAT way to stop ""climate change""?",Dr. Tommy Gammon Esq. BA (Hons) PhD,2019-10-08 10:36:57
Climate change,It amazes me how much Canadians complain about the Snow and blame it on Climate Change.,Carmichael Reid,2019-10-08 10:36:57
Climate change,@gregbrown_TheOz @australian BS! Our emissions are increasing! The gov is just carrying over surplus emission units from the Kyoto Protocol towards its Paris Agreement target. This gov isn't doing anywhere near enough actions to address climate change!,Brendan,2019-10-08 10:36:49
Climate change,"For the first time in Its 66 year history the ABTA travel convention is being held in Tokyo.  Lots of important subjects to tackle including climate change, flight shaming, Brexit and the demise of Thomas cook #ABTAtokyo https://t.co/QadVwx0QEx",Amanda Richardson,2019-10-08 10:36:48
Global warming,"@MrsBxx69 @NotCarKing Sustainability, good governance and health aren't related to climate change?",Veridis Quo 🏴‍☠️,2019-10-08 10:36:45
Climate change,"yeah protesting climate change is super important, and loads of other people have pointed this out before, but Extinction Rebellion’s relations with the police and arrests are fucking stupid and the organisation clearly have no idea what they’re doing",harry 🚩,2019-10-08 10:36:44
Climate change,"@moderngirlss No one should have so much money that they feel comfortable walking around with this much in their wallet. Not while climate change, student debt, homelessness, and hunger still exist.",Jonah Larsen🌹,2019-10-08 10:36:42
Climate change,When will real estate investors start reacting to climate change?: https://t.co/5xfQ6o97if,Mike Watts,2019-10-08 10:36:42
Climate change,"""We need to change the narrative on climate change....to one of possibility and cautious optimism. You need to show people a vision of a better world. Martin Luther King didn't say I have a nightmare!"". @GlobalEcoGuy talking to @sustain_agenda about @ProjectDrawdown. Amen to that",Inspired Climate,2019-10-08 10:36:41
Climate change,What Extinction Rebellion and its celebrity supporters don’t want the wider population to know. Falsified data to show climate change 😜😜 https://t.co/XRoTbJhETq,Exon384,2019-10-08 10:36:36
Climate change,Over 300 arrests as London climate-change activists vow more protests https://t.co/1NuLHJTPDz #news,The Daily Voice,2019-10-08 10:36:34
Climate change,Ocean Sciences Article of the Day - New York City Wants to Put a Climate Change ‘Laboratory’ on Governors Island (New York Times)  https://t.co/bStqAt2qo1,Rick Rigazio,2019-10-08 10:36:31
Climate change,@AndersonCooper We cannot afford to continue to make climate change a minor piece of the debate. Please make sure there is a robust discussion on it in the upcoming October presidential debate. #Climate2020 #DemDebate,Pierre Lamy,2019-10-08 10:36:30
Climate change,"@GreatLakesPeck ""Climate denial"" is your stupid attempt to conflate global warming skeptics with those who deny that the jewish holocaust happened during WW2.",Seumas mac Chomghain,2019-10-08 10:36:25
Climate change,"As Amazon Fires Burn, Pope Convenes Meeting on the Rainforests and Moral Obligation to Protect Them https://t.co/H4YfrJ65IP",GemWater,2019-10-08 10:36:24
Climate change,I still dont understand why people arent taking climate change seriously. Our world is quite literally falling apart and so many people just dont care.,Emma,2019-10-08 10:36:15
Climate change,Well done @ewan_hyslop for getting through the list of fourteen different bodies that worked on the @AdaptationScot Our Place In Time guide to climate change impacts! #ClimateHeritage https://t.co/m3Pv2hd08H,Freya Muir,2019-10-08 10:36:07
Climate change,"@loony_europain @_tomleonard @themainframe @purplefishcakes @BBCPolitics Mate, some of these climate change protestors even eat food, drive cars and exhale CO2. It’s hypocrisy innit?",Rod Kelly,2019-10-08 10:36:04
Climate change,"@JaggerMickOZ well that's a confirmation, you know, like, you know? I mean, there's climate change, there's more ice, so, like, more = change, so it's climate change, you know?","Umano, Proprio Umano",2019-10-08 10:36:02
Climate change,"Climate and health are linked. ""Many of the same practices that lead to climate change also result in deadly air pollution."" https://t.co/8aA8oou0gz https://t.co/fcR5mVvQuA",Uttlesford Green Party,2019-10-08 10:36:01
Climate change,"I regret to inform you middle-aged people are shitting the bed again because of some inconvenient truths.

https://t.co/ZLOA6wQjCj",E.H.James,2019-10-08 10:36:01
Climate change,"Even the hardest niggas you know still care about pollution, global warming, and extinction",S Y D N I,2019-10-08 10:35:54
Climate change,@MarcLacey Climate change has hardly been covered in any of the debates this year. Who we elect as our next president will determine the future of life on this planet. Please make climate change a priority issue in the October debate. #Climate2020 #DemDebate,Pierre Lamy,2019-10-08 10:35:53
Global warming,Senior associate Wynne Lawrence explains how Clyde &amp; Co is helping its clients prepare for a greener future🍃🌿 https://t.co/Qbr98umMJe,Legal Cheek,2019-10-08 10:35:42
Global warming,"People of Britain we’re being conned every single day. 

Climate change hoax = pay more for goods and on taxes 💰💰💰

Immigration = we need more because we need more doctors and nurses! Non of these thick ***** can’t spell doctor or nurse and 99.9 are young males 🦠🦠🦠",James,2019-10-08 10:35:40
Climate change,"Hundreds of extra deaths on Britain's hottest ever day: Official figures reveal 1,473 people died on July 25 - 17% more than the five-year average. Please sign our petition to do your bit against climate change

https://t.co/HTDhiSKviu",Zencyon,2019-10-08 10:35:37
Climate change,"i feel like whether or not one believes in climate change is irrelevant bc a transition to renewable energy would save sm money. that's how the dems need to win over the reps; not by sob stories, but money",timato,2019-10-08 10:35:36
Climate change,Climate Crisis Will Permanently Change How These 22 Crops Are Grown https://t.co/zN419aTZ75,gary yuhase,2019-10-08 10:35:33
Climate change,Commonwealth steps up battle on climate change with regenerative solutions model https://t.co/5RVtN9JzZP https://t.co/p0O3qSHyED,GBC Ghana,2019-10-08 10:35:30
Climate change,@maybeiamalion @darren_cullen @vanessafrank3 @peterwalker99 Extinction Rebellion and other sanctimonious vandals make people less likely to be sympathetic to messages about climate change.,ConservativeRebuttal,2019-10-08 10:35:30
Climate change,@SkyNews surprised you didn't try to blame this on global warming or brexit.,"Proud Heretic, Pro Brexit, #BritishIndependence",2019-10-08 10:35:29
Climate change,"@NewUnitatevires @ErnstRoets Huh? You missing my point on a multitude of levels. But hey, that's your choice. You now wanna racialise climate change...sad!",Motheo Dioka,2019-10-08 10:35:26
Climate change,@AFini1963 @supreme_kan @melyssague @LittleKeegs0 @koaleszenz @_Floodlight Billionaires suck making those choices too but we all have to live with climate change.,Hyperbolic_Mess,2019-10-08 10:35:23
Global warming,"@Boomer_Carl @JuliaHB1 Here it is.....
Enjoy here speaking to climate change activist Sakina Sheikh......

https://t.co/caKjuL97k8",The Champion Puffa,2019-10-08 10:35:22
Global warming,"@MotheoDioka @ErnstRoets Global warming/cooling are natural cycles. Man has contributed to some degree to the current cycle, but CO2 is a building block of plants. In the past CO2 has been 10 times higher than now and that is again absorbed by plants.",Bitterbek.co.za,2019-10-08 10:35:21
Climate change,"@hopeforMEyet Exactly

They have various climate change bills( I think?) which have been sidelined until Brexit (or whatever happens 🙄)",Slothy McSlothface one of the #MillionsMissing,2019-10-08 10:35:18
Climate change,"Activists Urge Congress to Help Black Communities Fight Climate Change.

Look who is leading the charge.?

 https://t.co/LcRKib3z8J",Alan S. Tyler,2019-10-08 10:35:18
Climate change,I hope those climate change zombies are freezing their arses off tonight in the Fitzroy Gardens as its only 6 degrees here in Melbourne.,👠☔Terri,2019-10-08 10:35:17
Climate change,Explainer: how scientists know climate change is happening https://t.co/weMIpvKcmg via @ConversationUK,GO GREEN,2019-10-08 10:35:14
Climate change,"@FanitaSanita @BuckfrexitF @liam345 @JulesGregs Sulphur dioxide.  I would respectfully suggest that you trust the world's scientists.  You did not seem to understand the previous responses, those problems you mentioned went away ***because emissions were reduced***.  Stopping climate change requires the same.",Richard milne,2019-10-08 10:35:12
Global warming,"@EwonSprokler Here is some empirical evidence.

https://t.co/7cOO9qqw4d

Tony is an idiot",Carrick a'Ture,2019-10-08 10:35:09
Climate change,@FTP_Blog_ @rachaelvenables @johndmtb @LBC Is that because you don’t care about global warming or you don’t believe its true?,oggle cockle,2019-10-08 10:35:08
Climate change,"@AnnieLWild @flyingless @mtobis The world can't handle billions of hunter-gatherer people. The whole environment would collapse, in a far greater catastrophe than climate change itself will ever cause.",Paul Roundy,2019-10-08 10:35:06
Climate change,@rundaverun93 Even though it's still your children that has to deal with the extreme effects of climate change? This is the problem... people only worry about the now and not the future. It's all just as important as the other.,Emma,2019-10-08 10:35:04
Climate change,I believe that the people have to take to the streets in a drive to change society to one that sees to the needs of all of society I just can’t accept the direction of this particular protest I accept that climate change is a rapidly impending disaster--https://t.co/fol5CrG2O7 https://t.co/tTaWaOIAZY,ann arky,2019-10-08 10:35:04
Climate change,Boris Johnson urges police to use 'full force of law' as Extinction Rebellion targets Westminster https://t.co/J0anhwghrg,mostlyb9,2019-10-08 10:34:59
Climate change,Prediction: Greta does not get the Peace Prize. I expect she doesn't want it and would be pissed off if she did. It'll go collectively to all the youth who are demanding action on climate change. And she'll accept it on their behalf. #NobelPrize #NobelPeacePrize #ClimateChange,Allan Halme,2019-10-08 10:34:58
Climate change,"Thanks to @Isabella_Kam @Economist_WOI for opportunity to feed into below piece.

'Could the future of marine energy be onshore?

Scaling up wave-energy generation to tackle climate change needs to start with smaller projects in a lower-risk environment'

https://t.co/K29En5Zngq https://t.co/hEO0VP0tpk",Matt Hannon,2019-10-08 10:34:57
Climate change,Modern art but it’s just me rearranging dismembered boomers to say ‘Climate change is real’,spooKy,2019-10-08 10:34:48
Climate change,"A new blog post about last week's Reading Means Business on Climate Change session. Just Ideas were delighted to attend and we look forward to the next phase of the strategy development. 
https://t.co/5k1i7qb9bA https://t.co/p13x1HjEH4",Just Ideas,2019-10-08 10:34:47
Global warming,The solution to climate change is to 'eat the babies!' https://t.co/PHfcnoNBi4 via @YouTube,GEDANKEN,2019-10-08 10:34:45
Global warming,"@MartinBrampton @Ozwino @DavidMichaelRi8 @FredFoxyGuy @powerglobalus @drwaheeduddin @mentalmal1 @Barbarajdurkin @ruffiethecat @JWSpry @MDiprince @FriendsOScience @Tangomitteckel @LillyLe50450455 @dbirch214 @MannockDavid @rmack2x @PMgeezer @GillesnFio @HVACPerformance @AOECOIN @athelass @Carbongate @Seipher31 @cup_high @Supermoosie @LuanaGoriss @Molly999999999 @LbMoult @matthew25496877 @DamoPelham @DiveConLFP @largest_steve @freddreise @MhehedZherting @tan123 @novakglobal @sonicmerlin @a_tethys @MichaelTMontgo1 @irishgino @ClimatismBlog @GoobaGobbaGabie @RonCrunt @Karajavuori @alcpjr @BarbaraMcK42 @iceagereentry @KL2YM @NorthAmPacErg But we are not causing harmful climate change. Sure we should clean up, follow the 4 R’ reduce,reuse, recycle and respect. But that can be done with in the present energy model and we do not need to destroy it.",Great White Homer🇨🇦,2019-10-08 10:34:45
Climate change,"@GreenJennyJones @metpoliceuk This same green politician would not withdraw or apologise until threats of legal action, the greens brand is dead spread the news we are over your brand! Climate change will only build momentum and public support when people like this one and @jennyleong are replaced",Tony BEAR,2019-10-08 10:34:45
Climate change,"climate change not only effects habitat,food resources but also the size of animals and their physic as well! https://t.co/SKjK35tTJB",Dr.M.C.S.Madan,2019-10-08 10:34:43
Climate change,Extinction Rebellion takes New York streets in climate change protest – in pictures https://t.co/aZkbhosndT,Noxi,2019-10-08 10:34:42
Climate change,Seen in Australia by @simonahac - a billboard advert for @bankaust using the Warming Stripes to communicate their views on climate change #showyourstripes https://t.co/VeSXk3fgTZ,Ed Hawkins,2019-10-08 10:34:40
Climate change,"Whilst the majority of people recognise the need to address the issues of climate change, with appropriate urgency, that cause is not helped by 'serial protestors' causing misery and disruption to ordinary people trying to get on with their lives 😠

https://t.co/wv3KWA9H2M",Richard Shaw,2019-10-08 10:34:32
Climate change,"We are pleased to share that our member @wyggroup climate change expert supports @EnergyREV_UK in smart systems research
#energy #innovation 
https://t.co/Qj9vWzx1be",British Expertise,2019-10-08 10:34:26
Climate change,"Thanks to Extinction Rebellion, we’re experiencing a climate culture change https://t.co/BZcGJRHELg",Penny Sturt,2019-10-08 10:34:25
Climate change,"@Areformedman @2905Avril @mrchrisjohn @metpoliceuk So basically what you're saying is that for someone to protest climate change, they have to be a 100% environmentalist who does not give off any pollutants whatsoever. They make the best out of what is available, if there was CO2 free way of protesting they would do it",Zac Garlick,2019-10-08 10:34:24
Climate change,Sickening https://t.co/Ygv5qxsqUR,Animal RIghts & Politics,2019-10-08 10:34:22
Climate change,Is Extinction Rebellion harming their climate change cause?https://t.co/YQgfbeUHws,Adrian,2019-10-08 10:34:22
Climate change,"@bellpers @patrickcherry @queenchristina_ You raise a good “point”. Get rid of single-use plastic in prisons. Help with goals on climate-change, population, over-crowding ... 👍😂",jim connor,2019-10-08 10:34:20
Climate change,"@VERlDlS @NotCarKing Yes, look at this policy prescription which no doubt you would support. It has nothing to do with climate change. https://t.co/cU2F1XV44y",Ooooosh,2019-10-08 10:34:14
Climate change,"#ClimateEmergency #ClimateAction #ClimateStrike #climatechange Supercharging global warming - Sea ""boiling"" with methane discovered in Siberia: ""No one has ever recorded anything like this before"" https://t.co/ZMxUnR3yxo",GO GREEN,2019-10-08 10:34:12
Global warming,"@ChrisEvans Oof I’m glad I dont live in the US, Trump’s doings are mostly shit. If that’s a correct sentence😂 I just hope he will make some better descisions in the future. Also he really needs too look at the concequenses off the climate change cuz otherwise our generation is fucked.",Marloes de Koning,2019-10-08 10:34:09
Climate change,"@ItCorbyn @NotMe09783321 @rachaelvenables @LBC Imagine:

""To protest against food waste in an era of climate change, extiction rebellion take to the fields, pick fruit before it rots (as Brexit discourages EU pickers), then hand it out to food banks, winning hearts and minds towards the valid cause of climate change.""",Farrukh,2019-10-08 10:34:06
Climate change,"@Aidan_MLN @OldmanKirky @LBC @TomSwarbrick1 @DaleVince @FGRFC_Official The original tweet was about climate change. Also, going vegan is considered one of the best ways of reducing your carbon footprint.",Karen Smith🖤,2019-10-08 10:34:03
Global warming,"I WOULD LIKE TO SEE MY THIRTIES, SO IF WORLD LEADERS WOULD STOP DENYING CLIMATE CHANGE, THREATENING GLOBAL WARFARE, AND LITERALLY STEALING FOOD FROM THE MOUTHS OF THE WORKING CLASS, I'D REALLY APPRECIATE IT",Zoe Ellis,2019-10-08 10:34:00
Climate change,"@Paul_Lister73 @liam345 Natural variability caused by the precession of the poles, the same science that answered that question underpins the assertion that the presently observed warming and climate change is not natural, both observations rely on science, so why do you think one is incorrect?",Zenity,2019-10-08 10:33:54
Climate change,"Thanks to Extinction Rebellion, we’re experiencing a climate culture change | Polly Toynbee https://t.co/sZ7n6KTRjV",Yaj Chetty,2019-10-08 10:33:51
Climate change,"@MichaelPascoe01 @Joe_Hildebrand 2 words for Pascoe &amp; his followers on C/C Climatards &amp; Fuktards.
Choose which 1 suits u best, most cases both seem to be an obvious appraisal of ur intelligence when it comes to religious fervor of climate change believers.
Ppl who worship control by others for monetary gains.",Wally Lewis,2019-10-08 10:33:50
Climate change,"@TommyRommel92 @Lin46222208 no one believes in climate change only the unintelligible few that our standing there stinking the place out get a grip, the sun drives the entire climate so blame the sun",M J Feeney,2019-10-08 10:33:50
Climate change,"@Sandalsandsock @BowieNancy @talkRADIO @iainlee @FlippinKath @ExtinctionR Not 'disagrees' with me, lies about physics, or doesn't understand it, this is why I used the bridge analogy because anyone who denies climate change is denying the existence of something that exists",Cheesy McCheesy,2019-10-08 10:33:48
Climate change,"Thanks to Extinction Rebellion, we’re experiencing a climate culture change | Polly Toynbee https://t.co/Bj0mpnKauX",Dianne Setch,2019-10-08 10:33:47
Climate change,"@Iromg great interview with Dale Vince , loved how you answered all his fears of climate change with facts , he did not know what to say , 
Brilliant",haskins1966,2019-10-08 10:33:45
Climate change,@pachallis @Deborahw37 @Chris_Leigh_UK @BBCNews @Holbornlolz XR have raised the profile of Climate Change enormously.  How dare you call them clueless. They are extremely well informed on the science. What realistic actions would you like to see and what are you doing about it ?,Jo Amsel,2019-10-08 10:33:39
Climate change,@georgefwoods One that people don’t lose their jobs or affects others due to prolonged campaigning. I believe in climate change. I also work a 12 hour rotation for the nhs. The disruption to my sleep and travel not only potentially affect my relationship with my employer it also the public.,Wayne Baillie,2019-10-08 10:33:38
Climate change,PM urges ‘uncooperative crusties’ to abandon climate change protests https://t.co/HRfOz6f2Zd,Kilroy Was here,2019-10-08 10:33:37
Climate change,My dads friend who farms 3000 acres is on the verge of losing everything.   Sad.  Climate change and Trump.  The two evils. https://t.co/8J1doqrvn5,John Abbott,2019-10-08 10:33:37
Climate change,@KadampaLondon @deanclements16 What did u do? I took days off work and drove to meet up with people to have a laugh and pat each other on the back. But why daddy. What were u fighting for there? O hmm. You know. Climate change is bad. But they knew that daddy... well it was fun anyway,jon,2019-10-08 10:33:35
Climate change,"Actions to mitigate climate change: what's effective?
Great summary by @sandervanbree 
https://t.co/2AgOUiYYCQ",Tim Kietzmann,2019-10-08 10:33:30
Climate change,"@aliciakearns @sophie_t_london @VirtualAstro This government is doing more on climate change than any other?  Do you actually believe this, or would you just say anything to defend Johnson and his cabal of far right nut jobs?!!  Please provide one tiny piece of evidence to back this up.",Tom Edwards,2019-10-08 10:33:27
Climate change,"@murpharoo We can see an updated commitment to the United Nations on climate change using the turbo encabulator diagnostics tool for zero differential project synthesis. 
https://t.co/QFkUsteFR0",💧Tim Kelly,2019-10-08 10:33:24
Climate change,"@JoeyMcLachlan @andrewbogut There is no issue of climate change.
Credible scientists from the IPCC list agree. Enron even helped push the false idea of climate change because it profited them. This is a global cash grab. 
https://t.co/5Ces9rghji https://t.co/n8SuA2CbuQ",Conspiracy Damage Control,2019-10-08 10:33:23
Climate change,"Climate activists barricaded themselves in a Paris shopping center to protest climate change [Video]
https://t.co/1NhCylTQEc",Rojname News English,2019-10-08 10:33:19
Climate change,"@IamInnocentN @i_D Have a little think about the intersections between environmental issues/climate change, race, class, poverty etc.",micHELLe,2019-10-08 10:33:17
Climate change,Highlighting the nexus between Climate Change and peace and security @HQNigerianArmy @UNFCCC @PACJA1 @PeterTarfa,Onoja joseph,2019-10-08 10:33:17
Climate change,"Interesting research by the University of Colorado; ""An India-Pakistan nuclear war could kill millions, threaten global starvation""; it will also trigger accelerated climate change. 
Link to report: https://t.co/CSD5UmiAkD",Rahul,2019-10-08 10:33:17
Climate change,@MrAndyNgo @TheRealKeean Changes subject to climate change 😂,❌ELI SAUCEDA,2019-10-08 10:33:16
Global warming & Climate change,#ClimateChange Is Affecting Crop Yields And Reducing Global #Food Supplies #climate #drought #climatesolutions... https://t.co/20feosXNz6 https://t.co/d30De1sHiJ,Social & Political,2019-10-08 10:33:14
Climate change,"@Abhi29655373 @pedrostee @Reuters Great to hear, what are you doing to improve the health of the planet and reduce climate change?",Justine WW,2019-10-08 10:33:14
Climate change,"@CBCNews Sorry CBC, only the handful of good little sheep are buying into the fake climate change",Make Canada Great Again,2019-10-08 10:33:12
Climate change,"@JustinTrudeau To change the “climate”=temperature of planet Earth, alarmist politicians must be capable of changing one or more of the below parameters:
-Distance between Earth and Sun
-Solar irradiance
-Atmospheric pressure on Earth
-Laws of thermodynamics
Anything less will not work. Fools. https://t.co/6yrtZkLrpP",Carbonhead,2019-10-08 10:33:07
Global warming,@TheHonRuss @andywigmore 4) perhaps younger generations could go without many of there plastic products that also have to be shipped around the world.  Climate change big issue lets try to solve it shall we?,hopeful,2019-10-08 10:33:06
Climate change,"I’d like to see an article on how climate change is a Black political issue alongside racism, xenophobia etc instead of another article that is all about how white movements are not involving us again.",Chardine Taylor Stone,2019-10-08 10:33:06
Global warming,deforestation causes climate change due to trees being massive carbon sinks (people - lets not die),Bot a trot trot,2019-10-08 10:33:00
Climate change,"Greed can never be green.
System change not climate change.
✌🌍✊

#ExtinctionRebellionlondon #RebelForLife #ChangeIsNow https://t.co/VorrQhdCiw",Michaela Rafferty,2019-10-08 10:32:59
Climate change,When will real estate investors start reacting to climate change? - Inman https://t.co/1J8N6ygRim,美国及全球房地产投资趋势观察,2019-10-08 10:32:48
Climate change,@australian BS! Our emissions are increasing! The gov is just carrying over surplus emission units from the Kyoto Protocol towards its Paris Agreement target. This gov isn't doing anywhere near enough actions to address climate change!,Brendan,2019-10-08 10:32:41
Climate change,"UK Government: We have done ALOT to combat climate change.
Me: Um......
""UK has biggest fossil fuel subsidies in the EU, finds commission"" https://t.co/KG37xenGjS #ExtinctionRebelion",Lucy Dyer [redactivist],2019-10-08 10:32:41
Climate change,"@LBC @IainDale I’m well aware of climate change and I’m doing what I can by recycling trying to reduce my plastic usage and I’ve purchased a battery scooter for my weekend about town journeys but these people just don’t understand , I will never be on their side To disrupt workers is just wrong",⚒ ⚽️ CoachDazza ⚽️ ⚒,2019-10-08 10:32:37
Climate change,@BOMBERBRIAN It’s not really about climate change is it? It’s about anarchy. Boris was very foresighted in buying those water canons. Pity Sadiq Khan sold them off.,Flo💐,2019-10-08 10:32:35
Climate change,#Extinction Rebellion protests - live: Hundreds arrested as Boris Johnson describes demonstrators as 'uncooperative crusties' in 'hemp-smelling bivouacs' https://t.co/Mh5vWoXsvy #news https://t.co/p5peIXIN3d,💛💙LegoLASS💚🏳️‍🌈,2019-10-08 10:32:33
Climate change,@MatthewPCooke There's a definite correlation between pro-Brexiteers and US Republicans and therefore Climate Change denialism. Swimming in the same pool of content.,Paul Johnston,2019-10-08 10:32:32
Global warming,"Too many people who KNOW that all this 'global warming' crap is total nonsense feel they must continue to pay lip service. This must stop! It cannot be said too often, bluntly or directly. 'Man-Made Climate Change' is repeatedly discredited, absurd, invented, efffing garbage!!",Wrecking Crew,2019-10-08 10:32:30
Climate change,"Y’know I’m all for doing something (realistically achievable) to stop climate change. This however is just a straight up climate change cult.

https://t.co/siBpf1V4qr",「enemy blocks path」 Ash,2019-10-08 10:32:20
Climate change,"&lt; By contrast, for me, on the evidence I know about, the probability that we are living through a period of global warming and it is man-made is above 90% – almost certain. So there's no need to offer climate change sceptics a Pascal's wager. https://t.co/YDo59eFSEh",Richard Dixon,2019-10-08 10:32:13
Climate change,"This is why it is difficult to believe every scare you hear &gt;

""UNITED NATIONS (AP) _ A senior U.N. environmental official says entire nations could be wiped off the face of the Earth by rising sea levels if the global warming trend is not reversed by the year 2000."" https://t.co/O8BKF3BWY9",Amojak 🇬🇧,2019-10-08 10:32:09
Climate change,"@Art__Ted @RobsM95 @AdelinaAd1 @StTezza This premise for a climate emergency is not factual is wrong is misguided morons panicking because they've been fed propaganda. Thats the reality. Climate change an issue yes, but none of these people offer anything constructive.",ljsamba9,2019-10-08 10:32:06
Climate change,"@MehakZahrafatmi These forests can't catch fire also due to climate change..
Uss bechaare ke dil se poocho.. Itna easy nahi hoga shayd.. to wear such confidence.. 😂",Niͥτiͣnͫ🤘🏼,2019-10-08 10:32:01
Climate change,"“The claim that 97% of climate scientists believe humans are the primary cause of global warming is simply false,” said CEI attorney Devin Watkins. 

https://t.co/IgNBT2LTBt",Andy Thomas #IStandWithChrisWilliamson #JC4PM,2019-10-08 10:32:00
Climate change,Over 300 arrests as London climate-change activists vow more protests https://t.co/8jyDZL4kcx https://t.co/wS3337aJkB,oneDaily,2019-10-08 10:31:57
Climate change,@dbirch214 @JaggerMickOZ I miss global warming...,I Am The Libertarian...,2019-10-08 10:31:56
Climate change,"@AKGREENFIELD63 @angelasmithmp @SKinnock @CarolineFlintMP If you want to actually stop Brexit and Climate Change, you should join one of the four parties making up the #Delay4Ge alliance. Lib Dems have no chance of delivering this on their own. 

I'm not sour at all, but it would be just like a Tory to behave like we're in a playground!",Ricky,2019-10-08 10:31:53
Climate change,"@SenatorAbetz 

“Climate change is not just a future problem,” said Cook. “This shows it’s already affecting global patterns of drought, hydroclimate, trends, variability — it’s happening now""

 https://t.co/yJw1KPpnyQ",💧 BubblingRivers,2019-10-08 10:31:51
Climate change,"Targeting the banking industry dilutes @ExtinctionR’s message, which should only be about climate change. Instead, they show themselves to be leftists, communists, hippies at best #ExtinctionRebelion",La Fée Ministe,2019-10-08 10:31:50
Global warming,@HughFW @BorisJohnson @ExtinctionR When the world is screwed from climate change we will blame people like Johnson and his fans. History will judge them very badly,Garden Goblin,2019-10-08 10:31:40
Climate change,"'You deliberately want to annoy people to appear on TV?' Fired-up Samantha Armytage blasts climate change protesters for creating traffic chaos in a bid to spread their message
Armytage best know harm isn’t in the message, it’s no Govt #ClimateActionNow  https://t.co/mmcIBfd7eP",👣 🌏 💫 Paul Dutton 🌳 🦅 🐾,2019-10-08 10:31:37
Climate change,"When @aoc can have real conversations about Climate Change maybe, just maybe someone might listen to you about this ...

Naaaaaa, never mind that's just🥜🥜🥜🥜 than a 🍌🍅🥥🍊🥭🍉🍰🤪😜🤪😜🤪😜🤪
👇🏽
https://t.co/nP1UVF7P7y",Caryn J. Jackson,2019-10-08 10:31:35
Climate change,"michelle always adding a hint of rainbow to her outfits is literally my favourite thing in the world. saved lives, cured cancer, solved climate change, ended poverty",c🕷,2019-10-08 10:31:33
